petition_uid,should,people,their,government,there,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
13f597f4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71a7ef3e,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518ac4a5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8c65f9d9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387d36e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8708ee07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3
036d89d3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4ba50d13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86da645a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7ded2663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
353b0816,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fdadfd2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc57fc27,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
84ab4159,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
b8520cfe,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0
d2d5fb19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
d2a4f253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9daccbb1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ebe537c0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1b1b4b90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbd1be2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dd8ca2e,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
949da6b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
badd3328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0b2c08f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99daffa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcd56d30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e9710f7b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599bf7bc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f67c3c9c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
74c52701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1c3f2b83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5b692053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
7e0233fd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550de1cb,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
068fec50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6d10fc4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743abedf,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d38b3108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8c86c2d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b454e52a,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28ffe8b2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed902ad8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
a6d1c501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28c0c1db,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a3a6d100,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4643cd47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28f8a7c,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38d1987e,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
514ef05d,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
ee239d16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0ed0bb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cb25f50,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5d30c208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
c30d28c1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cc107533,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299c1310,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2
9ade7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0f102da7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a111801,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1a0da57e,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
8bdc75c0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b0d7244a,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
bd107d87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
b755567a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cff7e8ec,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
9a435b1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cea84242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66ac35b3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
d8217be4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ad88ae5b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346e3381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d20b5c0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2fcf063e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50113b94,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31689eac,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
b9293417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0900252,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15a860ba,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aad7a555,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
8bebd7fa,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
91ec1f0b,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7687f1ed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f9ed8bb,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7df49023,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46a7b602,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
601b4bdb,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
e8b2cc8e,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9c693d39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ce1f8ef8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52191651,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b68c900c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501f0c25,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c73ac67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd9862da,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ac0c22a4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
afdd2eb9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06587fde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ff0f4ad4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28b5c769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
878a5773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ceee13c4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a78d0d3b,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3ebba495,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17ade304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8aa23eb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ee0ed6bd,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d1a6c766,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
93ff9e52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c45732c3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6afb4274,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a112ef3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f7ea965d,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d246d76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96c19d85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640360e,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
8446a6b1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc451e2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d082827,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4c0dc24a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4b0cb9fa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5417de03,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0e96ef8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46c44b0f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ddea05ab,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
f182ae16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
86f5c5a4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
bffb1a41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b898ab70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3e46d3cc,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
88ea1f77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132caf72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81df5f44,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
efcb1159,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ca6d2c3f,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b539723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0
c2893263,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
a22fb7de,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6d5e9b64,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a7e3d198,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ec10d300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4db77bfc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e74c7427,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cc68650f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dfa443b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c75d8d45,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
739cd4e8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ec5282f,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1e1f5e52,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c94269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a787205,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e3735bba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d53d8127,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1b5a79a8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223dba1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32f26e6a,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54e24b7c,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e6793d10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146aea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ed1f1470,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
166d8de3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62f78b99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48e0995c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f2e22bc6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2e348549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6c2c218,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e92a1ea0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e68723b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ebe77550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14e44167,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db1fea4c,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
305f4913,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
321c03b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a8311ca2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849b48fc,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cb530c59,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0
81b28381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
291ba99d,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
84e31bbc,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
3ca1d02e,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fe6a1802,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6d7765e6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9626d90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82bec50e,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
efea5250,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
322c144f,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
32eac62d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
acede7d0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
db078378,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9c9b4b38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
94456d11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d33bec8,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
f0a5d6df,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3adacf0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
10b1efb6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a61664f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9703e260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
a0ef5056,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
dde358d4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25341761,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
e3a5d62d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1b5c057c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386b9745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcfd6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9decc5fc,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
bf66149d,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774127e1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7185a643,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49450697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28f5133e,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03f01df9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fddcd80f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2439512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ab4a4ca6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
991ee9bc,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0
4bcede0d,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
da2a785e,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0
c56d239e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63593a4d,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bea8fdf5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
6185f8b5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f29f1560,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
9c55d89b,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f268aaa8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41033cfb,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72889957,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585a4825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dc7e6e7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
204e5784,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
fc240a31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34c7593c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5f2d8bc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7e39932,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7aa8aeb,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
2ef25217,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16c87e68,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5721d8bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7b56fa9d,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
7c170bec,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71fc77bd,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbae1b90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ea5e7eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51a72230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0971c0b1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9a7a413c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b7de3d49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f982dfd1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
95b275c8,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0
55220407,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
636385f4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fba4c07,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0e0b5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ede5a089,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1f4ea95c,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
e1798b05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ce58774b,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15ae5660,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6aa77ff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d779bce,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1d2e8d77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
073dbaea,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
fe03bef0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dcf07e24,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
e6233cbc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3fef7692,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
05198090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45e7fbcf,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9b00d3ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eaae67e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddcb08b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1d04c9d,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
60862b1f,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0a836fc7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0fc26eab,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
09f124c3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0c7553d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4c853ded,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
30028b7e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0bfbe82,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2c884f7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
daae9b0d,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0ebce531,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5420370c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9574af4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f3531c1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
f7be8914,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63355bb9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1b4320b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fb629bf,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62c77c95,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2d2f34ee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c23cf391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9c65090e,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
b3ee02bf,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6b64fc81,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88e65c95,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14ac7b45,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
67a884e5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
dd96fd88,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
